Order Date,Region,Category,Sub-Category,Customer Name,Sales,Profit,Discount,YearMonth,Profit Margin
2015-08-11,South,Furniture,Furnishings,Barry Weirich,46.152,12.1149,0.2,2015-08,0.2625
2015-11-22,South,Technology,Machines,Brosina Hoffman,32.985,-1.9791,0.5,2015-11,-0.060000000000000005
2016-12-30,West,Office Supplies,Storage,Julie Prescott,481.32,125.1432,0.0,2016-12,0.26
2016-12-30,West,Office Supplies,Binders,Julie Prescott,6.384,2.1546,0.2,2016-12,0.33749999999999997
2017-08-12,West,Office Supplies,Appliances,Justin MacKendrick,542.94,152.0232,0.0,2017-08,0.27999999999999997
2017-08-12,West,Furniture,Furnishings,Justin MacKendrick,54.92,19.7712,0.0,2017-08,0.36
2015-11-03,East,Furniture,Chairs,Fred Hopkins,1448.82,209.274,0.1,2015-11,0.14444444444444446
2015-09-10,West,Office Supplies,Storage,Matt Collins,353.88,17.694,0.0,2015-09,0.049999999999999996
2014-11-08,West,Technology,Phones,Emily Burns,333.576,25.0182,0.2,2014-11,0.075
2016-10-08,Central,Office Supplies,Labels,Peter McVee,60.144,20.2986,0.2,2016-10,0.3375
2017-09-08,Central,Technology,Accessories,Alex Russell,85.2,20.235,0.2,2017-09,0.2375
2015-02-25,East,Office Supplies,Labels,Sung Shariari,3.15,1.512,0.0,2015-02,0.48000000000000004
2015-02-25,East,Office Supplies,Paper,Sung Shariari,22.72,10.224,0.0,2015-02,0.45
2015-09-24,West,Furniture,Furnishings,Shaun Chance,14.91,4.6221,0.0,2015-09,0.31
2015-09-24,West,Office Supplies,Appliances,Shaun Chance,1158.12,335.8548,0.0,2015-09,0.29000000000000004
2015-11-26,Central,Technology,Copiers,Erin Ashbrook,599.99,233.9961,0.0,2015-11,0.39
2016-08-31,Central,Office Supplies,Storage,Theone Pippenger,23.968,2.3968,0.2,2016-08,0.09999999999999999
2016-04-12,West,Furniture,Chairs,Beth Paige,638.288,-31.9144,0.2,2016-04,-0.05
2016-04-12,West,Office Supplies,Binders,Beth Paige,13.208,4.6228,0.2,2016-04,0.35
2016-12-04,East,Office Supplies,Binders,Liz MacKendrick,15.528,5.823,0.2,2016-12,0.375
2016-12-04,West,Office Supplies,Paper,Kean Takahito,104.85,50.328,0.0,2016-12,0.48000000000000004
2014-11-11,West,Office Supplies,Art,Arthur Prichep,30.48,7.9248,0.0,2014-11,0.26
2014-11-11,West,Furniture,Chairs,Arthur Prichep,112.648,11.2648,0.2,2014-11,0.09999999999999999
2015-04-02,West,Technology,Machines,John Dryer,71.976,24.2919,0.2,2015-04,0.33749999999999997
2015-12-12,West,Office Supplies,Art,Xylona Preis,2.21,0.5967,0.0,2015-12,0.27
2015-12-12,West,Office Supplies,Envelopes,Xylona Preis,15.52,7.4496,0.0,2015-12,0.48000000000000004
2015-12-12,West,Office Supplies,Paper,Xylona Preis,36.44,16.398,0.0,2015-12,0.45
2017-10-02,West,Furniture,Bookcases,Juliana Krohn,217.764,-384.7164,0.7,2017-10,-1.7666666666666666
2017-10-02,West,Office Supplies,Supplies,Juliana Krohn,39.072,4.3956,0.2,2017-10,0.11249999999999999
2017-10-02,West,Office Supplies,Binders,Juliana Krohn,22.638,-16.6012,0.7,2017-10,-0.7333333333333332
2017-10-02,West,Office Supplies,Art,Juliana Krohn,95.144,10.7037,0.2,2017-10,0.11249999999999999
2017-04-10,South,Furniture,Furnishings,Mitch Gastineau,12.32,1.848,0.2,2017-04,0.15
2017-04-10,South,Office Supplies,Binders,Mitch Gastineau,4.419,-3.0933,0.7,2017-04,-0.7000000000000001
2017-09-29,West,Office Supplies,Fasteners,Patrick Gardner,35.0,16.8,0.0,2017-09,0.48000000000000004
2017-09-29,West,Furniture,Chairs,Patrick Gardner,72.784,0.0,0.2,2017-09,0.0
2017-09-29,West,Office Supplies,Appliances,Patrick Gardner,97.84,25.4384,0.0,2017-09,0.26
2017-09-29,West,Furniture,Furnishings,Patrick Gardner,51.75,15.525,0.0,2017-09,0.3
2017-09-29,West,Office Supplies,Binders,Patrick Gardner,46.672,16.3352,0.2,2017-09,0.35000000000000003
2014-09-29,East,Office Supplies,Storage,Lisa DeCherney,1395.54,362.8404,0.0,2014-09,0.26
2014-09-29,East,Furniture,Furnishings,Lisa DeCherney,117.36,36.3816,0.0,2014-09,0.31
2014-09-29,East,Office Supplies,Labels,Lisa DeCherney,18.9,8.694,0.0,2014-09,0.4600000000000001
2014-09-29,East,Office Supplies,Paper,Lisa DeCherney,77.52,37.9848,0.0,2014-09,0.49000000000000005
2014-08-20,Central,Furniture,Chairs,Craig Reiter,421.372,-6.0196,0.3,2014-08,-0.014285714285714284
2014-07-11,Central,Technology,Phones,Michael Nguyen,575.968,43.1976,0.2,2014-07,0.07500000000000001
2014-07-11,Central,Office Supplies,Paper,Michael Nguyen,10.368,3.6288,0.2,2014-07,0.35
2015-03-22,West,Technology,Phones,Ruben Dartt,15.984,1.1988,0.2,2015-03,0.07500000000000001
2017-05-12,East,Office Supplies,Art,Julie Prescott,10.272,1.1556,0.2,2017-05,0.11249999999999999
2017-11-13,Central,Office Supplies,Storage,Katrina Edelman,61.792,6.1792,0.2,2017-11,0.09999999999999999
2017-11-13,Central,Furniture,Bookcases,Katrina Edelman,205.9992,-27.2646,0.32,2017-11,-0.1323529411764706
2016-09-04,South,Office Supplies,Paper,Delfina Latchford,12.192,4.1148,0.2,2016-09,0.33749999999999997
2016-09-04,South,Office Supplies,Appliances,Delfina Latchford,87.168,8.7168,0.2,2016-09,0.09999999999999998
2016-09-04,South,Office Supplies,Art,Delfina Latchford,31.744,8.3328,0.2,2016-09,0.2625
2016-02-06,South,Furniture,Furnishings,Karen Bern,132.224,-18.1808,0.2,2016-02,-0.1375
2015-03-22,West,Office Supplies,Paper,Justin Deggeller,105.52,48.5392,0.0,2015-03,0.46
2015-03-22,West,Furniture,Furnishings,Justin Deggeller,91.96,15.6332,0.0,2015-03,0.17
2015-03-22,West,Technology,Phones,Justin Deggeller,1487.976,185.997,0.2,2015-03,0.125
2015-07-02,East,Office Supplies,Paper,Steven Roelle,19.44,9.3312,0.0,2015-07,0.48000000000000004
2015-06-15,South,Technology,Accessories,Amy Cox,11.672,-0.7295,0.2,2015-06,-0.0625
2014-11-26,East,Technology,Phones,Lynn Smith,279.96,78.3888,0.0,2014-11,0.28
2014-11-26,East,Office Supplies,Binders,Lynn Smith,12.912,4.6806,0.2,2014-11,0.3625
2014-11-26,East,Office Supplies,Binders,Lynn Smith,17.088,5.7672,0.2,2014-11,0.33749999999999997
2014-11-26,East,Office Supplies,Labels,Lynn Smith,93.15,44.712,0.0,2014-11,0.48
2014-11-26,East,Office Supplies,Labels,Lynn Smith,11.52,5.6448,0.0,2014-11,0.49000000000000005
2017-05-12,West,Office Supplies,Supplies,Charles Sheldon,238.62,4.7724,0.0,2017-05,0.02
2017-05-12,West,Office Supplies,Appliances,Charles Sheldon,7.77,2.0979,0.0,2017-05,0.27
2017-05-12,West,Furniture,Tables,Charles Sheldon,285.48,-10.7055,0.2,2017-05,-0.0375
2017-05-12,West,Office Supplies,Binders,Charles Sheldon,19.168,6.4692,0.2,2017-05,0.3375
2014-05-02,East,Office Supplies,Appliances,Andrew Roberts,26.136,1.9602,0.2,2014-05,0.075
2017-09-03,East,Office Supplies,Paper,Katrina Bavinger,419.4,201.312,0.0,2017-09,0.48000000000000004
2017-09-03,East,Furniture,Chairs,Katrina Bavinger,90.801,14.1246,0.1,2017-09,0.15555555555555553
2017-09-03,East,Furniture,Chairs,Katrina Bavinger,181.764,-8.0784,0.1,2017-09,-0.044444444444444446
2017-09-03,East,Office Supplies,Art,Katrina Bavinger,5.56,2.224,0.0,2017-09,0.4000000000000001
2016-12-03,Central,Furniture,Tables,Michael Moore,581.96,104.7528,0.0,2016-12,0.17999999999999997
2016-12-03,Central,Furniture,Chairs,Michael Moore,29.98,8.0946,0.0,2016-12,0.26999999999999996
2015-07-18,West,Technology,Accessories,Roland Fjeld,519.96,176.7864,0.0,2015-07,0.33999999999999997
2016-07-21,South,Office Supplies,Labels,Beth Paige,6.264,2.0358,0.2,2016-07,0.325
2016-07-21,South,Furniture,Chairs,Beth Paige,363.92,0.0,0.2,2016-07,0.0
2015-06-09,South,Office Supplies,Binders,Max Jones,64.2,-42.8,0.7,2015-06,-0.6666666666666666
2015-06-09,South,Office Supplies,Binders,Max Jones,38.52,-26.964,0.7,2015-06,-0.7
2015-06-09,South,Technology,Accessories,Max Jones,72.6,-8.1675,0.2,2015-06,-0.11250000000000002
2017-11-27,West,Technology,Phones,Doug O'Connell,57.568,5.7568,0.2,2017-11,0.1
2015-03-27,West,Office Supplies,Storage,Mark Van Huff,83.7,3.348,0.0,2015-03,0.039999999999999994
2015-09-22,South,Office Supplies,Paper,Michael Grace,32.4,15.552,0.0,2015-09,0.48
2015-09-22,South,Furniture,Furnishings,Michael Grace,47.98,11.0354,0.0,2015-09,0.23
2015-11-17,West,Technology,Phones,Brian Stugart,415.968,51.996,0.2,2015-11,0.125
2015-11-17,West,Office Supplies,Storage,Brian Stugart,304.9,6.098,0.0,2015-11,0.02
2015-11-17,West,Furniture,Furnishings,Brian Stugart,80.96,29.1456,0.0,2015-11,0.36000000000000004
2015-11-17,West,Office Supplies,Storage,Brian Stugart,777.21,54.4047,0.0,2015-11,0.06999999999999999
2015-11-17,West,Office Supplies,Paper,Brian Stugart,32.4,15.552,0.0,2015-11,0.48
2015-11-17,West,Furniture,Chairs,Brian Stugart,225.568,2.8196,0.2,2015-11,0.012499999999999999
2015-11-17,West,Furniture,Furnishings,Brian Stugart,36.6,15.372,0.0,2015-11,0.42
2015-11-10,Central,Office Supplies,Appliances,Philisse Overcash,715.64,178.91,0.0,2015-11,0.25
2015-11-10,Central,Office Supplies,Storage,Philisse Overcash,795.51,143.1918,0.0,2015-11,0.18
2015-11-10,Central,Technology,Copiers,Philisse Overcash,549.99,274.995,0.0,2015-11,0.5
2015-11-10,Central,Office Supplies,Binders,Philisse Overcash,74.76,34.3896,0.0,2015-11,0.45999999999999996
2015-11-10,Central,Furniture,Furnishings,Philisse Overcash,29.22,12.8568,0.0,2015-11,0.44
2014-09-10,South,Office Supplies,Binders,Dianna Arnett,9.64,4.7236,0.0,2014-09,0.49
2015-08-05,Central,Office Supplies,Storage,Anna Häberlin,33.488,-1.2558,0.2,2015-08,-0.0375
2015-08-05,Central,Office Supplies,Supplies,Anna Häberlin,23.04,-4.896,0.2,2015-08,-0.2125
2015-08-05,Central,Office Supplies,Binders,Anna Häberlin,1.362,-2.1792,0.8,2015-08,-1.5999999999999996
2015-08-05,Central,Furniture,Furnishings,Anna Häberlin,14.76,-11.439,0.6,2015-08,-0.775
2017-09-03,West,Furniture,Bookcases,Joe Kamberova,239.666,14.098,0.15,2017-09,0.05882352941176471
2015-11-01,South,Furniture,Tables,MaryBeth Skach,301.96,45.294,0.0,2015-11,0.15
2015-04-29,East,Office Supplies,Paper,Jim Kriz,7.968,2.8884,0.2,2015-04,0.3625
2016-05-01,South,Office Supplies,Paper,Chris McAfee,109.92,53.8608,0.0,2016-05,0.49
2016-05-01,South,Office Supplies,Paper,Chris McAfee,19.44,9.3312,0.0,2016-05,0.48000000000000004
2016-05-01,South,Office Supplies,Art,Chris McAfee,11.16,4.3524,0.0,2016-05,0.39
2014-08-05,East,Office Supplies,Appliances,Ricardo Sperren,79.47,22.2516,0.0,2014-08,0.28
2014-08-05,East,Office Supplies,Art,Ricardo Sperren,4.56,2.0064,0.0,2014-08,0.44000000000000006
2014-08-05,East,Furniture,Chairs,Ricardo Sperren,1133.35,294.671,0.0,2014-08,0.26
2016-01-04,East,Office Supplies,Art,Ben Peterman,4.672,0.584,0.2,2016-01,0.125
2016-01-04,East,Office Supplies,Binders,Ben Peterman,104.58,-80.178,0.7,2016-01,-0.7666666666666666
2016-11-07,West,Furniture,Chairs,Michelle Arnett,1603.136,100.196,0.2,2016-11,0.0625
2016-06-14,West,Furniture,Tables,Ed Braxton,1293.488,80.843,0.2,2016-06,0.0625
2016-09-24,Central,Furniture,Furnishings,Ruben Dartt,127.95,21.7515,0.0,2016-09,0.16999999999999998
2017-03-30,South,Office Supplies,Storage,Maria Etezadi,59.76,16.7328,0.0,2017-03,0.28
2017-06-04,South,Office Supplies,Binders,Erica Hernandez,108.08,54.04,0.0,2017-06,0.5
2017-06-04,South,Office Supplies,Binders,Erica Hernandez,9.54,4.3884,0.0,2017-06,0.46
2015-04-07,East,Office Supplies,Art,Frank Merwin,11.736,1.0269,0.2,2015-04,0.0875
2014-05-21,East,Office Supplies,Binders,Frank Gastineau,447.86,219.4514,0.0,2014-05,0.49
2014-05-21,East,Office Supplies,Paper,Frank Gastineau,17.94,8.7906,0.0,2014-05,0.48999999999999994
2014-05-21,East,Office Supplies,Appliances,Frank Gastineau,245.88,68.8464,0.0,2014-05,0.28
2016-09-05,East,Office Supplies,Paper,Mark Van Huff,192.16,92.2368,0.0,2016-09,0.48000000000000004
2016-09-18,West,Furniture,Chairs,Jane Waco,801.568,50.098,0.2,2016-09,0.0625
2016-09-18,West,Office Supplies,Paper,Jane Waco,368.91,180.7659,0.0,2016-09,0.48999999999999994
2016-09-18,West,Furniture,Chairs,Jane Waco,885.528,-99.6219,0.2,2016-09,-0.11249999999999999
2016-03-13,West,Furniture,Furnishings,Edward Hooks,28.28,7.3528,0.0,2016-03,0.26
2016-03-13,West,Office Supplies,Supplies,Edward Hooks,4912.59,196.5036,0.0,2016-03,0.04
2014-10-16,West,Office Supplies,Binders,Lynn Smith,14.352,5.0232,0.2,2014-10,0.35
2014-10-16,West,Technology,Accessories,Lynn Smith,179.97,86.3856,0.0,2014-10,0.48
2017-10-08,East,Office Supplies,Storage,Barry Pond,42.76,11.1176,0.0,2017-10,0.26
2015-05-07,South,Office Supplies,Paper,Chris Cortes,45.68,21.0128,0.0,2015-05,0.45999999999999996
2016-04-14,East,Office Supplies,Binders,Jill Matthias,25.06,11.7782,0.0,2016-04,0.47000000000000003
2016-11-21,Central,Office Supplies,Paper,Roger Demir,38.432,13.4512,0.2,2016-11,0.35
2016-11-21,Central,Office Supplies,Storage,Roger Demir,21.568,1.6176,0.2,2016-11,0.075
2016-11-21,Central,Technology,Accessories,Roger Demir,81.576,2.0394,0.2,2016-11,0.025000000000000005
2017-09-10,South,Office Supplies,Binders,Shahid Shariari,2.78,1.3622,0.0,2017-09,0.49000000000000005
2017-09-09,West,Office Supplies,Storage,Keith Dawkins,99.87,23.9688,0.0,2017-09,0.24000000000000002
2014-11-01,West,Office Supplies,Labels,Paul Lucas,44.4,22.2,0.0,2014-11,0.5
2014-11-01,West,Office Supplies,Paper,Paul Lucas,21.4,9.63,0.0,2014-11,0.45000000000000007
2016-04-03,Central,Furniture,Furnishings,Zuschuss Donatelli,71.12,22.0472,0.0,2016-04,0.31
2016-04-03,Central,Technology,Phones,Zuschuss Donatelli,259.96,124.7808,0.0,2016-04,0.48000000000000004
2017-01-12,West,Office Supplies,Envelopes,Linda Southworth,9.78,4.89,0.0,2017-01,0.5
2015-11-20,West,Office Supplies,Binders,Patrick Bzostek,24.192,7.56,0.2,2015-11,0.3125
2016-11-27,East,Furniture,Furnishings,Pamela Coakley,31.56,10.4148,0.0,2016-11,0.33
2017-11-06,West,Office Supplies,Paper,Frank Merwin,59.94,28.1718,0.0,2017-11,0.47000000000000003
2017-11-06,West,Office Supplies,Paper,Frank Merwin,45.36,22.2264,0.0,2017-11,0.49000000000000005
2017-11-06,West,Office Supplies,Paper,Frank Merwin,26.4,12.672,0.0,2017-11,0.48000000000000004
2017-11-06,West,Office Supplies,Labels,Frank Merwin,41.4,19.872,0.0,2017-11,0.48000000000000004
2017-11-06,West,Technology,Accessories,Frank Merwin,16.95,1.017,0.0,2017-11,0.06
2016-12-02,West,Office Supplies,Binders,Keith Dawkins,24.704,9.264,0.2,2016-12,0.37499999999999994
2016-12-02,West,Office Supplies,Appliances,Keith Dawkins,59.7,26.865,0.0,2016-12,0.44999999999999996
2016-12-02,West,Furniture,Furnishings,Keith Dawkins,14.52,5.6628,0.0,2016-12,0.39
2016-12-02,West,Office Supplies,Binders,Keith Dawkins,104.184,33.8598,0.2,2016-12,0.325
2016-12-17,West,Office Supplies,Storage,Steve Carroll,46.53,13.0284,0.0,2016-12,0.27999999999999997
2014-08-24,South,Office Supplies,Supplies,Dorothy Wardle,25.5,6.63,0.0,2014-08,0.26
2015-09-17,East,Office Supplies,Storage,Peter Fuller,14.9,1.043,0.0,2015-09,0.06999999999999999
2015-09-17,East,Office Supplies,Labels,Peter Fuller,87.71,41.2237,0.0,2015-09,0.47000000000000003
2015-09-17,East,Furniture,Chairs,Peter Fuller,199.764,8.8784,0.1,2015-09,0.04444444444444444
2015-09-17,East,Office Supplies,Storage,Peter Fuller,94.6,27.434,0.0,2015-09,0.29000000000000004
2015-09-17,East,Furniture,Bookcases,Peter Fuller,4228.704,158.5764,0.2,2015-09,0.037500000000000006
2015-09-17,East,Furniture,Bookcases,Peter Fuller,2003.92,-25.049,0.2,2015-09,-0.012499999999999999
2015-09-17,East,Technology,Phones,Peter Fuller,209.97,58.7916,0.0,2015-09,0.28
2015-09-17,East,Technology,Accessories,Peter Fuller,659.9,217.767,0.0,2015-09,0.33
2015-09-17,East,Office Supplies,Paper,Peter Fuller,110.96,53.2608,0.0,2015-09,0.48000000000000004
2015-09-17,East,Technology,Phones,Peter Fuller,67.8,1.356,0.0,2015-09,0.020000000000000004
2016-11-26,East,Furniture,Tables,Dean Katz,313.176,-120.0508,0.4,2016-11,-0.38333333333333336
2017-11-19,South,Office Supplies,Art,Richard Bierner,22.96,6.6584,0.0,2017-11,0.29
2017-06-03,West,Technology,Accessories,Giulietta Dortch,1099.5,362.835,0.0,2017-06,0.32999999999999996
2014-04-08,South,Furniture,Tables,Ruben Ausman,1215.92,316.1392,0.0,2014-04,0.26
2014-10-11,South,Office Supplies,Labels,Dorothy Badders,7.31,3.4357,0.0,2014-10,0.47000000000000003
2014-10-11,South,Furniture,Furnishings,Dorothy Badders,8.92,3.9248,0.0,2014-10,0.44
2017-07-07,East,Furniture,Bookcases,Rob Lucas,87.21,-45.3492,0.5,2017-07,-0.5200000000000001
2017-07-07,East,Office Supplies,Paper,Rob Lucas,15.552,5.4432,0.2,2017-07,0.35000000000000003
2017-07-07,East,Technology,Phones,Rob Lucas,683.988,-113.998,0.4,2017-07,-0.16666666666666666
2017-07-07,East,Office Supplies,Storage,Rob Lucas,13.392,1.0044,0.2,2017-07,0.075
2017-07-07,East,Technology,Accessories,Rob Lucas,16.776,4.8231,0.2,2017-07,0.28750000000000003
2017-07-07,East,Technology,Accessories,Rob Lucas,527.92,85.787,0.2,2017-07,0.16250000000000003
2016-07-04,West,Furniture,Furnishings,Rick Bensley,25.4,8.636,0.0,2016-07,0.33999999999999997
2016-07-04,West,Technology,Phones,Rick Bensley,177.48,19.9665,0.2,2016-07,0.1125
2016-07-04,West,Technology,Phones,Rick Bensley,71.976,8.997,0.2,2016-07,0.125
2017-05-19,Central,Technology,Phones,Jason Fortune-,95.992,9.5992,0.2,2017-05,0.09999999999999999
2017-05-19,Central,Office Supplies,Labels,Jason Fortune-,13.216,4.2952,0.2,2017-05,0.32500000000000007
2017-10-12,West,Technology,Accessories,Robert Waldorf,435.84,130.752,0.0,2017-10,0.30000000000000004
2017-10-12,West,Office Supplies,Art,Robert Waldorf,5.88,1.5876,0.0,2017-10,0.26999999999999996
2016-08-06,West,Technology,Phones,Vivek Gonzalez,211.168,18.4772,0.2,2016-08,0.0875
2014-08-25,West,Furniture,Furnishings,Janet Molinari,6.28,2.6376,0.0,2014-08,0.42
2014-08-25,West,Technology,Accessories,Janet Molinari,95.1,30.432,0.0,2014-08,0.32
2014-08-25,West,Office Supplies,Paper,Janet Molinari,25.92,12.4416,0.0,2014-08,0.4799999999999999
2014-08-25,West,Office Supplies,Storage,Janet Molinari,48.84,13.1868,0.0,2014-08,0.26999999999999996
2015-09-14,Central,Office Supplies,Binders,Brad Eason,25.9,12.691,0.0,2015-09,0.49000000000000005
2017-03-05,South,Office Supplies,Envelopes,Claudia Bergmann,42.68,19.6328,0.0,2017-03,0.46
2017-03-05,South,Technology,Accessories,Claudia Bergmann,299.97,125.9874,0.0,2017-03,0.41999999999999993
2017-03-05,South,Office Supplies,Appliances,Claudia Bergmann,262.24,78.672,0.0,2017-03,0.3
2017-03-05,South,Office Supplies,Binders,Claudia Bergmann,234.36,112.4928,0.0,2017-03,0.48
2017-04-15,Central,Office Supplies,Paper,Shirley Daniels,20.736,7.2576,0.2,2017-04,0.35
2014-03-30,East,Office Supplies,Art,Susan Gilcrest,10.5,2.94,0.0,2014-03,0.27999999999999997
2014-11-11,East,Furniture,Furnishings,Tom Stivers,23.968,7.7896,0.2,2014-11,0.325
2014-11-11,East,Furniture,Bookcases,Tom Stivers,521.96,-250.5408,0.5,2014-11,-0.4799999999999999
2016-03-12,West,Office Supplies,Storage,Dean Katz,676.55,6.7655,0.0,2016-03,0.010000000000000002
2016-03-12,West,Office Supplies,Appliances,Dean Katz,154.9,40.274,0.0,2016-03,0.26
2016-03-12,West,Office Supplies,Envelopes,Dean Katz,30.56,14.9744,0.0,2016-03,0.49
2016-03-12,West,Furniture,Chairs,Dean Katz,770.352,77.0352,0.2,2016-03,0.1
2017-02-09,West,Furniture,Furnishings,Marina Lichtenstein,21.12,6.5472,0.0,2017-02,0.31
2014-11-11,West,Technology,Phones,Matt Abelman,575.928,57.5928,0.2,2014-11,0.09999999999999999
2014-11-11,West,Office Supplies,Appliances,Matt Abelman,7.78,2.0228,0.0,2014-11,0.26
2014-11-11,West,Office Supplies,Paper,Matt Abelman,123.92,55.764,0.0,2014-11,0.45
2017-08-20,West,Office Supplies,Supplies,Lisa Ryan,17.22,5.166,0.0,2017-08,0.30000000000000004
2017-08-20,West,Office Supplies,Storage,Lisa Ryan,226.56,63.4368,0.0,2017-08,0.27999999999999997
2017-08-20,West,Technology,Phones,Lisa Ryan,107.88,10.788,0.2,2017-08,0.1
2016-01-15,East,Office Supplies,Paper,Bill Eplett,81.98,40.1702,0.0,2016-01,0.49
2014-07-20,West,Office Supplies,Paper,Charles Crestani,104.85,50.328,0.0,2014-07,0.48000000000000004
2014-07-20,West,Office Supplies,Binders,Charles Crestani,8.704,3.1552,0.2,2014-07,0.36249999999999993
2014-07-20,West,Office Supplies,Paper,Charles Crestani,19.92,9.7608,0.0,2014-07,0.48999999999999994
2014-07-20,West,Furniture,Furnishings,Charles Crestani,43.02,15.4872,0.0,2014-07,0.36
2017-02-06,East,Furniture,Bookcases,Bryan Davis,240.784,30.098,0.2,2017-02,0.125
2015-12-25,East,Office Supplies,Appliances,Jim Kriz,414.96,124.488,0.0,2015-12,0.3
2016-10-08,South,Office Supplies,Storage,Doug Bickford,387.72,-67.851,0.2,2016-10,-0.175
2017-07-13,Central,Office Supplies,Storage,Rick Reed,360.38,93.6988,0.0,2017-07,0.26
2017-07-13,Central,Office Supplies,Paper,Rick Reed,13.56,6.2376,0.0,2017-07,0.45999999999999996
2017-04-24,West,Technology,Phones,Susan Vittorini,552.0,34.5,0.2,2017-04,0.0625
2014-09-07,Central,Furniture,Tables,Rick Bensley,429.9,111.774,0.0,2014-09,0.26
2014-09-07,Central,Office Supplies,Binders,Rick Bensley,32.06,15.3888,0.0,2014-09,0.48
2014-09-07,Central,Furniture,Chairs,Rick Bensley,161.96,45.3488,0.0,2014-09,0.27999999999999997
2014-09-07,Central,Office Supplies,Storage,Rick Bensley,19.86,5.7594,0.0,2014-09,0.29000000000000004
2016-11-21,East,Office Supplies,Paper,Mike Vittorini,12.96,6.3504,0.0,2016-11,0.48999999999999994
2017-09-16,East,Office Supplies,Paper,Evan Henry,20.544,6.42,0.2,2017-09,0.3125
2016-07-19,South,Furniture,Furnishings,Joy Smith,185.58,76.0878,0.0,2016-07,0.41
2016-07-19,South,Office Supplies,Binders,Joy Smith,77.56,35.6776,0.0,2016-07,0.45999999999999996
2016-07-19,South,Office Supplies,Storage,Joy Smith,87.92,0.8792,0.0,2016-07,0.01
2016-07-19,South,Office Supplies,Paper,Joy Smith,245.94,120.5106,0.0,2016-07,0.49
2016-07-19,South,Office Supplies,Binders,Joy Smith,8.6,4.042,0.0,2016-07,0.47
2016-07-19,South,Furniture,Bookcases,Joy Smith,504.9,126.225,0.0,2016-07,0.25
